player_name,team,season,age,games_played,games_started,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,usage_rate,per,true_shooting_pct,bpm,vorp
Tyrese Green,LAC,2015-16,30,36,30,30.0,19.7,9.5,0.8,0.8,0.3,1.0,0.54,0.299,0.709,34.8,14.9,0.561,-0.7,1.3
Jordan Edwards,CHI,2015-16,21,75,60,31.1,20.5,4.7,0.6,0.1,0,3.1,0.48,0.403,0.739,23.5,18.0,0.63,-3.2,-0.5
Domantas Nelson,DEN,2015-16,22,38,15,25.7,13.0,6.7,6.0,0.4,0.1,1.9,0.437,0.388,0.754,21.1,20.1,0.589,-1.9,0.4
Andre Brown,DAL,2015-16,32,70,37,18.3,17.6,5.8,0.2,1.1,0,0.6,0.418,0.393,0.911,19.8,15.2,0.547,-0.5,-3.8
Jrue Jackson,CHI,2015-16,27,69,30,23.2,17.6,7.7,2.5,1.4,0.7,2.3,0.389,0.347,0.777,25.3,8.0,0.537,1.6,1.8
CJ Nelson,DAL,2015-16,29,58,36,26.7,14.2,7.4,2.0,1.0,0.2,1.8,0.454,0.418,0.725,30.4,18.6,0.613,-4.8,3.6
Donovan Brown,IND,2015-16,23,60,32,5,8.9,8.2,3.0,1.0,0.6,0.9,0.527,0.388,0.805,20.9,19.1,0.501,4.4,4.4
Giannis Evans,ORL,2015-16,20,65,62,24.0,17.2,0.5,5.5,0.6,0,1.8,0.386,0.369,0.767,31.9,17.2,0.498,-2.3,1.8
Malik Allen,MIL,2015-16,38,63,28,15.4,13.2,4.6,0.4,1.5,1.3,2.1,0.423,0.325,0.867,22.8,18.8,0.601,-0.2,1.0
Domantas Thomas,BKN,2015-16,24,53,25,32.7,15.5,6.4,2.0,1.2,0,1.9,0.474,0.412,0.845,31.5,8.3,0.647,0.8,2.1
Giannis Wilson,MIN,2015-16,25,28,10,14.0,5.0,5.9,3.1,1.2,0.7,0.5,0.432,0.316,0.654,33.3,12.5,0.482,3.9,2.0
Jalen Thomas,BKN,2015-16,22,76,47,22.8,14.6,4.9,12.6,0.7,0.2,3.3,0.546,0.387,0.73,19.6,17.3,0.606,-3.7,-3.1
James Cook,CLE,2015-16,25,41,29,31.3,24.5,3.2,4.4,0.8,0.4,3.2,0.407,0.383,0.88,19.7,20.4,0.482,3.6,4.3
Malik Brown,HOU,2015-16,25,50,18,25.7,16.8,3.6,6.1,0.4,1.0,1.0,0.53,0.4,0.881,28.7,18.7,0.52,-0.4,3.0
Tyrese Evans,CHA,2015-16,25,27,16,14.0,25.4,1.2,2.8,1.4,0.1,3.2,0.38,0.405,0.708,33.5,11.2,0.637,2.6,-2.4
Damian Roberts,TOR,2015-16,25,40,6,14.3,7.2,2.7,5.3,0,1.1,2.4,0.402,0.349,0.812,17.2,13.3,0.553,-0.7,0.3
Brandon Parker,DAL,2015-16,27,52,34,32.1,19.6,3.3,1.0,1.0,0.6,2.4,0.493,0.351,0.669,15.4,12.9,0.624,0.5,2.7
Jayson Wilson,BKN,2015-16,26,50,19,37.5,21.4,1.8,7.4,2.1,0,2.7,0.545,0.287,0.836,18.6,11.4,0.528,-0.2,4.5
DeAndre Wilson,MIL,2015-16,26,76,55,19.5,5.6,6.3,3.0,0.5,1.0,2.0,0.484,0.296,0.886,26.2,17.8,0.504,0.6,3.4
Ja Cook,POR,2015-16,26,39,10,31.7,13.7,6.1,3.9,0.7,0.5,3.8,0.456,0.299,0.895,16.3,16.3,0.522,2.8,-2.3
Nikola Baker,IND,2015-16,21,20,2,23.6,11.5,2.5,6.5,1.0,1.2,3.1,0.383,0.403,0.819,34.7,8.1,0.533,-2.4,2.5
Donovan Baker,BKN,2015-16,26,39,24,28.2,22.9,5.0,4.9,0.5,0.8,1.7,0.445,0.296,0.705,21.4,9.5,0.574,-1.0,3.0
Pascal Baker,UTA,2015-16,27,55,31,18.1,17.9,9.1,0.8,1.2,1.1,1.3,0.424,0.395,0.664,31.5,17.9,0.547,3.3,1.8
Marcus White,WAS,2015-16,22,45,34,30.1,17.3,2.1,7.1,0.6,1.4,2.1,0.402,0.35,0.803,17.2,9.5,0.542,0.3,1.6
CJ Collins,TOR,2015-16,29,59,8,13.3,10.5,5.9,0.2,0.9,0.1,3.8,0.52,0.329,0.843,29.1,13.1,0.619,2.0,1.2
Andre Baker,MIN,2015-16,22,62,25,18.7,21.2,9.6,2.1,0.8,0.9,2.8,0.452,0.282,0.861,16.7,12.0,0.549,-1.3,4.3
Julius Edwards,WAS,2015-16,26,44,1,14.5,16.5,1.9,3.7,1.2,0.9,2.4,0.497,0.399,0.89,34.9,16.3,0.61,0.4,0.4
Cade Miller,NYK,2015-16,22,66,35,20.5,18.6,5.3,0.2,0.6,0.3,2.4,0.523,0.348,0.871,33.5,21.6,0.643,5.8,-1.3
Trae Adams,SAC,2015-16,20,39,14,30.4,21.0,3.7,4.4,1.0,0.2,3.0,0.457,0.381,0.798,17.8,8.4,0.581,-1.4,0.5
Nikola Lopez,SAS,2015-16,22,59,19,30.8,22.0,0.5,5.5,1.1,0.2,1.7,0.394,0.285,0.899,22.0,4.0,0.55,0.8,2.5
Joel Campbell,TOR,2015-16,22,79,56,20.5,16.5,3.0,6.7,0.9,0.7,2.0,0.393,0.346,0.735,29.5,18.4,0.648,-2.8,2.4
Giannis Cook,DEN,2015-16,25,41,2,16.5,12.7,2.5,4.6,0.4,0.4,0.7,0.504,0.301,0.873,29.2,14.1,0.602,0.8,0.2
Brandon Lopez,ATL,2015-16,22,42,38,28.2,15.2,0.5,9.9,1.7,0,1.7,0.546,0.332,0.881,19.6,14.9,0.549,-1.3,1.4
Bam Young,ATL,2015-16,33,41,9,12.3,14.4,0.5,1.1,0.5,0.7,2.6,0.434,0.349,0.728,28.3,19.8,0.564,-1.6,-1.2
Damian Green,LAL,2015-16,22,42,18,34.5,2,9.8,9.1,1.9,1.0,1.9,0.403,0.353,0.711,16.9,12.8,0.548,-2.1,0.1
Domantas Carter,GSW,2015-16,22,57,25,29.9,13.6,4.5,1.6,1.8,0.6,4.2,0.548,0.403,0.887,33.4,14.7,0.538,-2.4,0.4
LaMelo Campbell,OKC,2015-16,20,76,75,29.6,15.9,0.5,4.4,1.6,0,0.9,0.466,0.359,0.848,34.9,17.1,0.628,0.4,2.8
Tyrese Murphy,TOR,2015-16,27,64,11,21.7,11.8,9.0,0.9,1.5,0.2,4.4,0.537,0.297,0.83,25.0,20.3,0.537,1.3,1.3
Zach Lopez,SAC,2015-16,23,61,9,38,2,6.6,6.2,0.8,0.9,2.5,0.408,0.305,0.771,22.0,6.5,0.595,1.4,0.3
Cade Mitchell,NOP,2015-16,32,72,19,19.4,14.4,4.2,4.8,1.5,0.9,2.0,0.412,0.338,0.82,18.8,13.0,0.635,-0.9,0.9
Andre Phillips,UTA,2015-16,20,30,13,35.5,18.1,4.0,7.3,1.2,0.3,3.3,0.393,0.338,0.729,23.7,8.0,0.524,3.1,2.9
Luka Cook,DEN,2015-16,24,77,65,28.3,18.5,5.9,3.1,1.6,0,4.1,0.541,0.387,0.852,22.7,9.9,0.56,1.5,-2.8
Tyrese Thompson,CHI,2015-16,29,24,4,16.6,15.6,9.7,2.4,0.5,0.6,4.1,0.432,0.304,0.739,18.2,14.6,0.482,-4.2,1.6
Brandon Hill,MIA,2015-16,23,21,10,28.5,9.2,3.7,6.2,1.4,0.7,0.3,0.466,0.341,0.84,29.2,7.3,0.612,-3.5,6.1
Joel Campbell,NYK,2015-16,23,51,22,21.5,11.8,4.2,4.3,0.3,0.5,2.2,0.445,0.329,0.75,17.6,25.4,0.498,0.3,2.9
DeAndre Green,HOU,2015-16,27,62,30,36.6,14.1,5.8,4.0,0.7,0.9,0.3,0.46,0.391,0.846,33.6,14.0,0.616,-1.7,1.0
Malik Evans,IND,2015-16,24,72,0,17.7,21.1,6.1,3.8,0.4,0.4,2.5,0.547,0.365,0.821,26.0,18.9,0.614,4.8,-0.0
Bam Reed,CLE,2015-16,28,48,21,20.6,18.6,3.2,1.0,1.3,0.6,1.8,0.501,0.317,0.681,31.9,18.1,0.545,-1.6,0.2
Kyle Morris,TOR,2015-16,21,55,50,25.6,20.6,7.5,8.3,1.4,1.5,1.8,0.432,0.308,0.826,26.9,16.9,0.585,5.0,1.6
Tyrese Williams,SAS,2015-16,25,72,28,18.6,18.1,6.0,5.3,1.4,0.9,2.6,0.529,0.419,0.908,31.5,16.4,0.502,-0.6,0.2
Fred Davis,CHI,2015-16,36,41,8,13.2,4.2,8.6,6.2,0,0.8,1.7,0.521,0.303,0.756,26.6,21.3,0.486,-6.9,2.0
Fred Carter,ATL,2015-16,21,71,12,36.1,13.9,9.6,4.0,1.6,0.7,0.9,0.542,0.33,0.858,33.6,14.6,0.617,-1.1,0.4
Zion Phillips,GSW,2015-16,26,27,0,17.9,3.0,2.3,5.2,0.6,1.0,2.2,0.528,0.379,0.7,25.7,12.6,0.592,0.1,1.9
DeAndre Reed,DET,2015-16,37,47,35,13.9,16.6,7.9,5.0,1.0,0.9,1.7,0.411,0.404,0.725,29.4,13.7,0.522,-2.8,2.0
Trae Morris,ATL,2015-16,28,28,23,27.2,16.3,5.0,0.4,1.3,0,0.3,0.451,0.354,0.761,16.5,25.8,0.517,-0.6,1.8
Pascal Thompson,ATL,2015-16,24,63,17,24.1,13.7,8.0,4.9,0.7,0.4,1.8,0.466,0.37,0.704,15.4,17.3,0.643,-2.0,4.5
Joel Thomas,MIL,2015-16,27,77,40,9.9,15.8,3.8,6.0,0.3,0.1,3.2,0.427,0.336,0.703,34.7,16.8,0.539,2.5,0.3
Julius Young,BOS,2015-16,32,77,5,30.6,13.9,8.6,6.3,0.8,1.0,2.1,0.458,0.338,0.696,16.9,17.1,0.538,-0.9,4.3
Chris Stewart,SAC,2015-16,25,42,33,28.4,18.5,6.5,0.2,0.7,1.7,4.0,0.51,0.406,0.758,28.6,14.6,0.546,6.5,-1.8
CJ Martin,GSW,2015-16,24,33,16,23.5,16.2,0.5,0.2,1.0,0.9,0.4,0.444,0.333,0.678,23.0,19.9,0.483,-2.3,2.4
Khris Martin,DEN,2015-16,27,61,5,19.1,12.3,5.2,4.2,0.6,0.9,2.3,0.489,0.35,0.684,29.2,13.2,0.622,1.3,1.0
Giannis Phillips,LAC,2015-16,20,22,15,32.2,17.4,6.4,6.2,1.7,1.4,1.8,0.532,0.374,0.766,27.0,15.2,0.629,3.3,2.7
Domantas Parker,LAL,2015-16,24,67,53,17.5,13.2,5.9,1.5,0.4,0.6,3.2,0.538,0.359,0.699,21.8,10.2,0.532,4.2,-0.4
Jalen Baker,DEN,2015-16,26,54,23,25.9,6.7,8.7,3.1,1.0,0.3,2.0,0.449,0.378,0.913,26.5,14.5,0.494,0.1,0.7
Jaylen Williams,POR,2015-16,28,26,12,38,5.2,1.4,3.4,1.2,0,1.8,0.429,0.325,0.799,18.6,4.6,0.585,-1.7,5.5
LaMelo Thompson,LAL,2015-16,24,65,30,16.7,19.6,7.1,6.0,0.4,0.3,2.2,0.434,0.392,0.913,32.3,9.8,0.49,1.2,-0.3
Ja Jackson,CHA,2015-16,34,44,9,21.7,5.3,8.3,0.2,1.6,0.7,1.7,0.417,0.354,0.751,31.7,7.4,0.617,1.2,-2.1
James Martin,LAC,2015-16,23,40,25,26.2,20.0,2.2,2.1,0.8,0.7,2.9,0.416,0.283,0.823,25.3,21.1,0.638,1.3,2.3
Fred Wright,DET,2015-16,36,75,54,29.7,22.3,7.9,6.6,1.8,1.1,2.9,0.387,0.392,0.81,26.2,16.5,0.557,1.5,2.4
DeAndre Moore,ATL,2015-16,23,40,0,16.9,11.0,6.1,2.1,0.7,0.8,1.6,0.431,0.411,0.675,17.6,11.0,0.517,1.5,2.0
Pascal Allen,NOP,2015-16,27,74,62,27.9,14.6,5.1,5.2,1.2,1.1,3.7,0.514,0.333,0.702,16.6,18.5,0.621,-3.6,1.4
Jalen Morris,MIL,2015-16,22,65,53,21.5,23.7,4.5,4.8,0.9,2.5,1.0,0.449,0.288,0.721,25.1,16.9,0.643,-0.0,1.1
Jalen Murphy,SAS,2015-16,35,49,25,36.5,13.2,3.3,2.0,0.3,0.6,1.3,0.458,0.4,0.705,28.0,18.6,0.645,6.4,0.9
Malik Wilson,POR,2015-16,21,79,46,32.6,14.8,0.5,1.7,0,0.9,3.4,0.479,0.393,0.867,29.8,21.1,0.556,-3.6,-0.2
Trae Miller,CLE,2015-16,27,21,4,20.7,25.2,9.2,1.4,1.5,0.6,3.3,0.479,0.356,0.78,20.1,16.8,0.568,-3.5,1.1
Devin Turner,GSW,2015-16,21,61,30,19.4,14.1,7.0,5.3,1.6,1.6,1.3,0.381,0.326,0.69,26.6,1.7,0.595,-4.5,0.7
Kevin Johnson,MIA,2015-16,30,76,30,17.0,6.5,2.0,5.6,0.9,0.7,1.3,0.485,0.42,0.852,32.1,12.2,0.534,-3.8,5.5
CJ Evans,MIN,2015-16,24,82,59,38,16.4,1.1,5.1,0.8,0.1,1.7,0.473,0.387,0.913,30.2,15.2,0.571,1.2,1.4
Tyrese King,CHI,2015-16,24,65,30,24.6,25.8,5.2,0.8,1.8,0.4,1.3,0.483,0.334,0.882,23.1,15.1,0.483,1.5,0.2
Devin Mitchell,NYK,2015-16,29,72,28,13.2,3.2,2.3,4.6,1.3,0.7,3.6,0.436,0.331,0.9,19.1,9.6,0.617,1.4,-0.9
Tyrese Johnson,DET,2015-16,27,44,26,24.1,14.6,6.0,6.4,1.1,1.1,2.9,0.532,0.35,0.673,22.2,19.2,0.577,-3.2,2.2
Donovan Green,ORL,2015-16,23,43,29,34.5,17.6,8.5,1.8,1.0,1.4,2.4,0.423,0.334,0.674,15.5,13.6,0.589,0.9,1.8
Kyle Campbell,PHI,2015-16,26,22,22,38,15.1,3.9,4.8,1.7,0,2.9,0.492,0.344,0.723,15.2,11.1,0.56,-3.8,3.7
Domantas Mitchell,PHI,2015-16,20,50,8,13.7,19.1,2.5,2.5,1.2,0.7,1.7,0.413,0.305,0.853,31.3,13.6,0.641,3.7,-1.6
Julius Moore,HOU,2015-16,30,26,0,33.4,16.1,5.7,1.6,0.4,0.6,2.2,0.39,0.304,0.916,18.0,7.6,0.601,-2.4,0.7
Ja Lopez,GSW,2015-16,29,51,46,38,18.2,5.8,4.6,1.4,0.6,3.0,0.525,0.358,0.801,32.7,19.3,0.527,-4.8,2.9
Ja Campbell,GSW,2015-16,34,49,37,33.3,23.1,3.3,0.2,1.7,0.3,1.5,0.547,0.375,0.839,28.9,13.2,0.629,-1.6,1.0
Darius Green,HOU,2015-16,22,39,14,34.7,18.5,0.5,2.1,0.9,0.3,3.2,0.438,0.308,0.863,22.3,13.0,0.576,-0.6,0.6
Andre Baker,DEN,2015-16,29,81,59,30.0,5.5,5.1,6.0,1.0,1.4,2.4,0.537,0.376,0.75,34.5,15.1,0.615,-3.3,0.5
Domantas Nelson,SAC,2015-16,25,61,49,14.1,2.9,4.7,0.2,1.0,1.0,0.3,0.461,0.362,0.742,26.8,14.0,0.573,2.4,2.6
Shai Anderson,MIA,2015-16,32,45,42,26.2,16.0,3.8,4.2,1.4,0.9,1.2,0.403,0.386,0.866,16.8,18.7,0.623,-2.7,-0.6
Ja Johnson,PHX,2015-16,23,78,62,34.3,7.4,6.7,3.7,0.9,1.0,2.3,0.511,0.394,0.888,25.6,4.2,0.595,6.2,2.9
Domantas Parker,CHA,2015-16,26,67,55,19.1,16.8,5.4,3.0,1.6,0.6,0.8,0.404,0.307,0.708,21.4,15.8,0.594,-0.9,4.4
Devin Thompson,ATL,2015-16,19,25,20,19.5,17.5,2.8,5.7,0.9,0,1.8,0.425,0.338,0.708,26.0,14.1,0.65,-0.7,3.7
Zach Parker,LAL,2015-16,22,36,28,38,9.7,4.6,2.4,0.9,0.5,0.4,0.414,0.35,0.88,30.5,17.9,0.542,-0.1,2.2
Luka Adams,PHX,2015-16,37,35,0,26.4,17.2,2.3,0.5,2.2,0,2.8,0.509,0.358,0.715,21.0,22.0,0.592,-2.0,-0.2
Zach Adams,POR,2015-16,22,64,38,26.5,9.7,8.5,5.9,1.6,0.8,2.9,0.476,0.352,0.697,34.8,14.8,0.637,4.5,0.3
Cade Wright,TOR,2015-16,29,49,16,23.8,13.9,4.8,5.5,0.7,0.6,3.2,0.49,0.358,0.89,31.3,13.3,0.579,3.3,3.1
Anthony Wilson,SAC,2015-16,24,26,23,26.2,17.3,3.3,4.4,0.6,1.9,2.1,0.518,0.418,0.889,32.0,12.7,0.543,1.5,3.0
Brandon King,LAC,2015-16,28,21,19,24.6,7.6,5.8,2.3,1.4,0.3,3.5,0.408,0.32,0.693,19.6,9.8,0.65,-3.5,-1.6
Malik Morris,NOP,2015-16,23,51,17,22.1,17.3,5.2,5.6,1.1,0.1,2.5,0.465,0.38,0.769,22.3,11.4,0.619,1.9,0.3
Darius Davis,PHX,2015-16,26,33,33,32.9,27.9,2.7,1.9,1.6,0.5,1.2,0.424,0.294,0.79,17.0,17.0,0.525,-7.1,1.9
DeMar Thompson,ORL,2015-16,22,44,41,21.3,9.3,5.0,3.1,1.1,0.8,3.7,0.403,0.354,0.863,26.0,18.7,0.583,-0.5,1.4
LaMelo Taylor,DAL,2015-16,24,20,16,26.2,4.2,4.3,5.2,0,0.4,2.1,0.546,0.381,0.812,15.7,15.5,0.554,-3.5,2.5
Tyrese Anderson,BKN,2015-16,25,66,34,32.2,12.4,3.1,2.4,1.5,0,1.9,0.506,0.324,0.755,20.6,12.2,0.619,2.5,-0.9
Khris Evans,CHI,2015-16,31,66,53,29.4,22.6,4.2,5.6,0.2,1.5,1.9,0.431,0.328,0.818,15.6,6.2,0.507,-3.8,0.7
Zion Parker,SAC,2015-16,25,60,39,25.1,18.3,4.4,2.7,1.2,0,2.0,0.385,0.351,0.8,18.9,21.0,0.591,6.4,1.2
Khris Miller,TOR,2015-16,22,76,63,38,24.1,1.8,5.1,0.8,0.1,1.4,0.447,0.417,0.675,33.0,19.2,0.543,-0.1,-2.6
Giannis Morris,TOR,2015-16,25,31,30,25.5,9.2,7.6,2.8,1.2,0.9,2.2,0.529,0.368,0.808,17.8,15.6,0.507,2.8,2.1
Domantas Mitchell,DAL,2015-16,24,61,48,14.8,2.7,0.5,2.3,0.5,0.3,1.0,0.403,0.35,0.899,29.6,19.9,0.536,0.4,1.8
Jalen Thompson,WAS,2016-17,21,32,8,22.9,13.9,2.2,0.9,1.4,0.3,4.7,0.398,0.333,0.839,32.4,15.3,0.626,-0.8,4.2
Fred Mitchell,DET,2016-17,31,46,1,7.7,10.1,10.6,1.5,1.8,1.0,4.0,0.504,0.334,0.843,32.8,12.7,0.646,-4.1,2.2
Darius Roberts,SAC,2016-17,29,76,22,22.2,11.7,8.3,0.2,2.3,0.1,1.1,0.444,0.34,0.716,32.8,14.2,0.579,-1.4,1.1
Kevin Stewart,MEM,2016-17,29,77,49,25.2,9.9,3.0,5.7,0.7,0.6,1.7,0.42,0.346,0.659,27.7,11.2,0.612,-6.0,1.8
DeAndre Nelson,CHI,2016-17,30,25,14,27.6,13.1,4.9,3.8,0.9,0,2.3,0.506,0.416,0.739,20.8,13.3,0.568,-1.1,1.6
Devin Stewart,BOS,2016-17,33,61,17,32.2,17.8,6.2,2.2,0.1,1.3,1.1,0.498,0.376,0.804,18.6,3.9,0.54,-0.4,2.1
Jalen Parker,OKC,2016-17,28,57,6,18.2,8.1,1.8,1.9,0.6,0.7,3.4,0.407,0.33,0.833,20.7,15.8,0.538,7.0,-0.1
Zion Stewart,DEN,2016-17,21,27,20,19.4,11.2,10.7,6.0,0,1.4,0.9,0.388,0.363,0.898,17.7,25.1,0.508,-1.3,-0.1
James Reed,MIN,2016-17,28,56,19,6.3,2,5.5,0.8,0.4,1.5,1.8,0.529,0.362,0.689,19.4,21.3,0.565,3.1,-1.5
CJ Jackson,PHX,2016-17,30,80,53,37.1,9.7,0.5,0.2,1.5,0.5,3.7,0.385,0.314,0.721,27.2,16.0,0.518,-4.8,-0.2
Damian Turner,WAS,2016-17,23,32,24,28.6,14.5,3.0,2.4,1.3,0.6,1.6,0.483,0.319,0.761,24.6,17.9,0.599,1.1,2.3
Domantas Young,CHA,2016-17,30,57,3,33.1,15.5,5.0,4.2,0.4,0.3,3.3,0.533,0.347,0.801,32.7,13.2,0.607,-0.2,0.9
Zach Morris,LAC,2016-17,25,47,30,32.1,5.7,4.5,1.6,0.8,1.2,0.3,0.503,0.324,0.841,21.6,19.0,0.607,3.9,3.2
Kyle Moore,LAC,2016-17,34,75,0,20.9,11.5,4.2,2.4,0.2,0.2,2.9,0.39,0.287,0.835,31.3,12.4,0.628,2.6,3.3
Jayson White,SAS,2016-17,30,20,11,18.2,15.5,2.6,7.1,1.1,1.4,2.6,0.407,0.397,0.9,16.8,19.2,0.511,-2.2,1.2
Darius Mitchell,MEM,2016-17,23,77,21,23.1,11.0,4.7,2.4,1.6,1.2,2.4,0.463,0.291,0.891,23.4,8.8,0.585,0.5,-1.2
Jalen Davis,BKN,2016-17,22,76,18,28.8,12.8,6.9,2.9,0.8,0.8,1.2,0.491,0.339,0.889,30.3,16.6,0.579,-2.0,2.1
DeMar Campbell,BOS,2016-17,21,41,40,23.8,11.6,1.4,6.0,1.3,1.0,2.3,0.546,0.292,0.731,19.0,11.0,0.538,-2.5,2.1
Zach Young,NYK,2016-17,21,77,21,18.1,17.1,6.3,6.0,0.6,0.4,0.8,0.435,0.393,0.882,21.4,10.4,0.576,-1.4,1.1
DeMar Morris,UTA,2016-17,22,79,12,20.1,17.7,3.0,6.3,1.0,0,2.2,0.461,0.281,0.894,22.7,7.1,0.596,0.7,1.0
Cade Young,CHA,2016-17,29,64,29,20.8,15.0,0.5,1.3,1.0,0.7,1.1,0.438,0.314,0.835,33.4,12.5,0.507,2.3,0.2
Ja Miller,OKC,2016-17,30,80,69,24.5,9.9,12.9,0.2,0.6,1.0,2.4,0.495,0.374,0.821,24.0,16.1,0.621,-2.9,0.4
Luka Evans,NYK,2016-17,24,77,70,23.3,19.1,10.6,0.2,0.3,0.1,2.6,0.469,0.287,0.748,23.5,7.3,0.494,-2.8,0.1
Damian Murphy,CLE,2016-17,23,44,28,18.1,8.9,8.6,2.4,0.4,1.4,1.7,0.467,0.338,0.657,31.7,14.2,0.616,0.4,8.5
Zion Moore,SAS,2016-17,27,32,4,13.5,13.4,4.4,6.6,0.8,0.4,1.1,0.519,0.332,0.792,28.4,12.4,0.57,1.6,2.2
DeAndre Nelson,NOP,2016-17,36,30,9,14.2,21.0,8.0,0.8,0.5,0.1,1.6,0.422,0.292,0.879,22.8,13.4,0.564,1.1,3.4
Kyle Carter,POR,2016-17,27,81,71,13.4,10.8,0.9,1.4,0.5,0.3,1.8,0.528,0.407,0.699,28.5,9.7,0.496,-4.5,2.0
Ja Evans,ORL,2016-17,27,42,41,38,25.4,5.8,1.8,0.8,0.3,3.4,0.498,0.297,0.862,19.1,11.5,0.565,1.7,-0.8
Ja Hill,CHA,2016-17,24,80,55,33.6,11.4,1.1,0.5,0.4,0.3,3.8,0.382,0.37,0.868,17.4,19.5,0.598,-1.5,2.5
Jordan Lopez,DAL,2016-17,21,51,28,36.6,19.3,3.5,4.6,1.3,0,2.1,0.529,0.308,0.695,19.0,9.7,0.558,-0.4,-0.1
Andre Cook,MEM,2016-17,19,45,38,22.3,21.9,1.0,5.9,1.0,0.6,0.8,0.436,0.399,0.84,30.3,17.2,0.577,-1.7,-1.8
Tyrese Wright,HOU,2016-17,33,38,38,22.9,26.0,1.6,5.3,0.6,1.2,1.5,0.485,0.355,0.902,16.8,26.9,0.614,-1.4,-0.5
Cade Phillips,MIA,2016-17,26,46,29,20.6,8.1,5.1,4.7,1.4,0.7,2.9,0.422,0.287,0.8,24.6,23.1,0.535,2.5,3.5
Darius Wilson,BOS,2016-17,29,29,7,25.2,15.4,0.5,4.2,1.3,0.6,2.2,0.413,0.375,0.87,20.2,21.4,0.6,-3.7,0.7
Bam Edwards,CLE,2016-17,21,70,39,35.8,5.1,10.9,2.8,1.9,0.5,2.3,0.492,0.292,0.872,28.4,21.0,0.542,-6.0,3.9
Jayson Stewart,CHA,2016-17,24,46,40,16.9,12.6,6.2,4.9,1.6,0.9,2.9,0.452,0.407,0.905,15.9,7.6,0.605,-3.6,-1.5
Marcus Morris,DAL,2016-17,28,36,15,26.7,13.2,5.6,1.5,0.9,0.7,1.1,0.481,0.282,0.891,15.9,13.9,0.571,8.6,0.7
Giannis Mitchell,LAC,2016-17,20,44,32,21.8,6.4,5.6,0.8,0,0.8,2.7,0.403,0.325,0.881,21.3,10.2,0.542,-1.7,1.1
Nikola Jackson,CHI,2016-17,24,51,13,30.3,27.8,4.9,1.3,0.8,0.7,2.1,0.499,0.333,0.897,26.3,7.3,0.569,2.2,-0.6
Nikola Murphy,NOP,2016-17,19,44,37,15.9,17.1,3.3,1.9,1.8,1.1,0.3,0.419,0.351,0.758,23.7,18.8,0.595,-4.7,2.7
Jalen Phillips,DEN,2016-17,30,67,31,23.3,13.2,5.8,5.7,0.8,0.2,2.5,0.448,0.373,0.658,30.7,13.2,0.543,-0.0,2.4
Jordan Morris,NYK,2016-17,34,74,65,20.0,12.5,7.8,6.8,0.8,0.1,1.7,0.453,0.329,0.861,20.9,15.2,0.57,2.0,3.2
DeMar Williams,NOP,2016-17,31,58,50,28.3,4.1,5.2,0.2,1.1,0,1.8,0.411,0.32,0.905,20.8,7.2,0.556,2.7,5.5
Damian Miller,IND,2016-17,24,39,7,21.0,19.1,5.0,0.2,1.3,0.5,2.1,0.42,0.386,0.791,30.1,21.6,0.535,-0.9,-0.8
DeAndre Roberts,LAC,2016-17,28,39,5,8.5,13.2,9.0,3.6,1.1,0,1.4,0.485,0.326,0.854,27.4,12.6,0.634,3.7,2.0
Cade White,BKN,2016-17,24,60,6,27.9,10.7,5.5,0.2,0.3,0,2.2,0.446,0.335,0.737,25.0,14.1,0.587,7.0,0.5
Kyle Wilson,PHX,2016-17,31,65,51,14.2,10.9,3.2,8.0,1.6,1.1,5.0,0.396,0.402,0.883,16.7,15.4,0.494,5.3,1.8
Nikola Young,WAS,2016-17,31,52,19,23.9,6.1,7.6,5.1,0.7,0.4,0.3,0.443,0.35,0.701,27.8,20.7,0.534,1.0,2.3
Kyle Wright,ATL,2016-17,32,27,5,34.4,7.3,6.1,5.2,0.3,0.2,1.2,0.449,0.35,0.707,16.6,16.0,0.58,-4.9,2.3
Jordan Miller,SAC,2016-17,26,58,55,21.2,16.2,0.5,3.6,0.8,1.2,3.0,0.466,0.355,0.913,24.4,14.5,0.631,1.1,-1.3
Donovan Lopez,CHA,2016-17,22,47,15,19.8,15.8,1.4,6.4,1.8,1.1,2.1,0.411,0.322,0.856,29.9,13.1,0.649,-2.0,7.5
Darius Johnson,DAL,2016-17,24,55,52,24.3,9.8,5.5,3.6,0.2,0.7,0.9,0.501,0.383,0.761,23.4,11.5,0.598,-3.1,1.4
Tyler Thompson,MIA,2016-17,30,70,35,28.2,8.0,3.9,6.1,1.2,1.1,3.4,0.447,0.381,0.89,19.0,16.5,0.633,-4.2,3.0
Tyrese Carter,ATL,2016-17,32,33,26,18.1,15.3,5.4,3.6,1.2,1.0,4.0,0.409,0.417,0.658,32.6,18.6,0.633,0.5,1.0
Andre Campbell,BOS,2016-17,21,53,30,27.2,20.8,5.3,0.2,1.6,0.2,2.7,0.511,0.351,0.835,19.0,16.3,0.5,2.0,1.0
Jayson Parker,POR,2016-17,35,55,10,27.5,16.0,8.2,0.2,1.3,0.4,1.8,0.539,0.322,0.894,16.6,13.2,0.486,-1.8,1.5
CJ Anderson,DAL,2016-17,29,70,16,25.2,9.3,7.6,5.6,1.3,0.3,1.7,0.52,0.378,0.875,17.8,17.4,0.486,1.6,1.2
